23.14     24.49     0
23.14     24.49     1001
23.14     24.49     2002
23.14     24.60     3005
23.03     24.94     4006
22.81     25.28     5009
22.70     25.74     6010
22.36     26.19     7013
22.14     26.65     8014
21.92     27.11     9017
21.58     27.46     10018
21.25     27.80     11021
20.92     28.15     12022
20.59     28.50     13025
20.25     28.73     14026
19.92     29.08     15029
19.59     29.31     16030
19.26     29.55     17033
18.93     29.78     18034
18.60     29.90     19037
18.27     30.14     20038
17.94     30.26     21041
17.62     30.49     22043
17.40     30.61     23045
17.07     30.73     24047
16.74     30.85     25049
16.41     30.97     26051
16.08     31.09     27053
15.76     31.21     28055
15.43     31.33     29057
15.21     31.44     30059
14.88     31.56     31060
14.56     31.68     32063
14.23     31.80     33064
13.90     31.80     34067
13.57     31.92     35068
13.25     32.04     36071
13.03     32.16     37072
12.70     32.16     38075
12.48     32.16     39076
12.15     32.29     40079
11.83     32.41     41080
11.61     32.41     42083
11.28     32.53     43084
11.06     32.65     44087
10.73     32.65     45088
10.62     32.77     46091
10.29     32.77     47092
10.07     32.89     48095
9.74     33.01     49096
9.41     33.01     50099
9.19     33.01     51100
8.97     33.01     52103
8.75     33.13     53104
8.42     33.26     54107
8.20     33.26     55108
7.98     33.38     56111
7.75     33.38     57112
7.53     33.38     58115
7.31     33.50     59116
7.09     33.50     60119
6.86     33.50     61120
6.64     33.62     62123
6.42     33.62     63124
6.20     33.74     64126
5.97     33.74     65128
5.75     33.74     66130
5.52     33.87     67132
5.30     33.87     68134
5.19     33.87     69136
4.96     33.87     70138
4.74     33.99     71140
4.51     33.99     72141
4.40     33.99     73144
4.17     34.11     74145
3.94     34.11     75148
3.72     34.24     76149
3.60     34.24     77152
3.37     34.24     78153
3.26     34.24     79156
3.03     34.24     80157
2.92     34.24     81160
2.69     34.24     82161
2.57     34.36     83164
2.46     34.48     84165
2.23     34.48     85168
2.00     34.48     86169
1.88     34.48     87172
1.77     34.48     88173
1.65     34.61     89176
1.42     34.61     90177
