22.47     24.83     0
22.58     24.83     1008
22.47     24.83     2018
22.47     24.94     3027
22.47     25.17     4036
22.36     25.62     5046
22.14     26.08     6055
22.03     26.54     7065
21.80     27.00     8075
21.58     27.46     9083
21.36     27.92     10093
21.14     28.27     11103
20.81     28.61     12112
20.59     28.96     13121
20.36     29.31     14131
20.14     29.55     15140
19.81     29.90     16150
19.48     30.14     17159
19.26     30.37     18168
18.93     30.49     19178
18.71     30.73     20187
18.38     30.85     21196
18.16     31.09     22206
17.83     31.21     23216
17.51     31.44     24224
17.18     31.44     25234
16.96     31.68     26244
16.63     31.80     27252
16.41     31.92     28262
16.08     31.92     29272
15.87     32.04     30281
15.54     32.16     31290
15.32     32.29     32300
14.99     32.41     33308
14.66     32.53     34318
14.45     32.53     35328
14.12     32.65     36337
13.90     32.77     37346
13.57     32.77     38355
13.35     32.89     39365
13.03     33.01     40374
12.92     33.13     41383
12.59     33.13     42393
12.37     33.26     43402
12.15     33.26     44411
12.04     33.38     45421
11.83     33.38     46431
11.50     33.50     47439
11.28     33.50     48449
11.06     33.62     49459
10.84     33.62     50467
10.62     33.74     51477
10.40     33.74     52487
10.18     33.87     53495
9.85     33.74     54505
9.63     33.87     55514
9.41     33.87     56523
9.19     33.99     57533
8.97     33.99     58543
8.75     33.99     59551
8.53     34.11     60561
8.42     34.11     61571
8.20     34.24     62580
7.98     34.24     63590
7.86     34.24     64600
7.64     34.36     65608
7.42     34.36     66618
7.20     34.36     67628
6.98     34.36     68637
6.75     34.48     69647
6.53     34.48     70657
6.31     34.48     71666
6.08     34.48     72675
5.97     34.48     73684
5.75     34.61     74694
5.52     34.61     75704
5.30     34.61     76713
5.19     34.73     77723
4.96     34.73     78733
4.85     34.73     79742
4.62     34.85     80751
4.40     34.85     81761
4.28     34.85     82770
4.06     34.85     83780
3.94     34.85     84790
3.72     34.98     85799
3.60     34.98     86808
3.37     34.98     87818
3.26     34.98     88827
3.03     34.98     89837
2.92     35.10     90847
2.69     35.10     91855
2.57     35.10     92865
2.46     35.10     93875
2.23     35.10     94884
2.11     35.10     95893
2.00     35.23     96903
1.77     35.23     97912
1.65     35.23     98922
1.53     35.23     99931
1.30     35.23     100940
1.19     35.35     101950
1.07     35.35     102960
0.95     35.23     103968
0.72     35.35     104978
0.60     35.35     105988
0.49     35.35     106997
0.37     35.35     108007
0.25     35.48     109016
0.13     35.35     110025
0.02     35.48     111035
-0.10     35.48     112045
-0.34     35.60     113054
-0.34     35.48     114063
-0.57     35.48     115073
-0.69     35.48     116082
-0.81     35.60     117092
-0.93     35.60     118102
-1.05     35.60     119110
-1.17     35.60     120120
-1.29     35.60     121129
-1.41     35.60     122139
-1.53     35.60     123148
-1.65     35.60     124157
-1.77     35.60     125167
-1.89     35.60     126177
-1.89     35.60     127186
-2.01     35.73     128195
-2.13     35.73     129205
-2.25     35.73     130214
-2.37     35.73     131224
-2.49     35.73     132233
-2.61     35.73     133242
-2.73     35.73     134252
-2.86     35.73     135262
-2.98     35.73     136271
-2.98     35.85     137280
-3.10     35.85     138290
-3.22     35.85     139299
-3.34     35.85     140309
-3.47     35.85     141318
-3.59     35.85     142327
-3.59     35.85     143337
-3.71     35.85     144347
-3.84     35.85     145355
-3.84     35.85     146365
-3.96     35.85     147375
-4.08     35.85     148384
-4.21     35.85     149393
-4.21     35.85     150403
-4.33     35.85     151412
-4.33     35.85     152422
-4.46     35.98     153432
-4.58     35.98     154440
-4.71     35.85     155450
-4.71     35.98     156460
-4.83     35.98     157468
-4.96     35.98     158478
-5.08     35.98     159488
-5.08     35.98     160496
-5.21     35.98     161506
-5.21     35.98     162515
-5.21     35.98     163525
-5.33     35.98     164534
-5.46     36.10     165543
-5.59     35.98     166553
-5.59     36.10     167562
-5.71     35.98     168571
-5.71     35.98     169581
-5.84     36.10     170590
-5.97     36.10     171599
-5.97     36.10     172609
-6.09     35.98     173618
-6.09     35.98     174627
-6.22     36.10     175637
-6.22     36.10     176647
-6.35     36.10     177655
-6.35     36.10     178665
-6.48     36.10     179675
-6.48     36.10     180684
-6.61     36.10     181693
-6.61     36.10     182703
-6.74     36.10     183712
-6.74     36.10     184721
-6.86     36.10     185731
-6.86     36.10     186740
-6.86     36.10     187750
-6.99     36.23     188759
-7.12     36.10     189768
-7.12     36.10     190778
-7.12     36.10     191788
-7.25     36.23     192796
-7.25     36.10     193806
-7.38     36.10     194816
-7.38     36.23     195825
-7.51     36.10     196834
-7.51     36.23     197843
-7.64     36.10     198853
-7.64     36.23     199863
-7.64     36.23     200872
-7.78     36.23     201881
-7.78     36.23     202891
-7.91     36.23     203900
-7.91     36.23     204910
-7.91     36.23     205920
-8.04     36.23     206928
-8.04     36.23     207938
-8.04     36.23     208948
-8.17     36.23     209957
-8.17     36.23     210967
-8.17     36.23     211977
-8.30     36.23     212985
-8.30     36.23     213995
-8.30     36.36     215005
-8.30     36.23     216014
-8.43     36.23     217024
-8.43     36.36     218034
-8.57     36.23     219043
-8.57     36.23     220053
-8.57     36.36     221062
-8.70     36.23     222071
-8.70     36.23     223081
-8.70     36.36     224091
-8.83     36.36     225100
-8.83     36.23     226110
-8.83     36.36     227120
-8.97     36.23     228129
-8.97     36.23     229139
-9.10     36.36     230148
-8.97     36.36     231157
-9.10     36.23     232167
-9.10     36.36     233177
-9.10     36.36     234186
-9.24     36.36     235196
-9.24     36.36     236206
-9.24     36.36     237214
-9.37     36.36     238224
-9.24     36.36     239234
-9.37     36.36     240243
-9.37     36.36     241253
-9.37     36.36     242263
-9.37     36.36     243272
