0.00     0.00     0.00     0
20.70     26.31     23.70     1013
20.70     26.31     23.93     2027
20.70     26.19     23.93     3042
20.70     26.19     24.04     4057
20.70     26.08     24.27     5070
20.59     26.08     24.49     6085
20.47     25.97     24.72     7099
20.36     25.97     24.94     8114
20.25     25.85     25.28     9127
20.14     25.74     25.51     10142
19.92     25.62     25.74     11157
19.81     25.62     26.08     12171
19.59     25.51     26.19     13186
19.37     25.40     26.54     14200
19.15     25.28     26.77     15214
18.93     25.17     26.88     16229
18.71     25.17     27.11     17244
18.49     25.06     27.34     18257
18.27     24.94     27.57     19272
18.05     24.83     27.69     20286
17.83     24.72     27.80     21301
17.51     24.60     28.15     22315
17.29     24.49     28.27     23329
17.07     24.38     28.50     24344
16.74     24.27     28.61     25358
16.52     24.15     28.73     26373
16.19     24.04     28.96     27386
15.98     23.93     29.08     28401
15.76     23.82     29.31     29415
15.43     23.70     29.43     30430
15.21     23.59     29.55     31443
14.88     23.48     29.67     32458
14.66     23.25     29.78     33472
14.34     23.14     29.90     34487
14.12     23.03     30.02     35501
13.79     22.92     30.26     36515
13.57     22.81     30.37     37529
13.25     22.70     30.49     38544
12.92     22.58     30.49     39558
12.70     22.47     30.61     40572
12.37     22.36     31.09     41586
12.15     22.25     30.85     42601
11.83     22.03     30.97     43615
11.61     21.92     31.09     44630
11.28     21.92     31.21     45643
11.06     21.69     31.21     46658
10.84     21.58     31.33     47672
10.51     21.47     31.33     48687
10.18     21.36     31.80     49700
9.96     21.25     31.56     50714
9.74     21.03     31.68     51729
9.41     20.92     31.80     52743
9.19     20.81     31.80     53757
8.97     20.70     31.92     54772
8.64     20.59     32.04     55786
8.42     20.47     32.04     56801
8.20     20.36     32.16     57815
7.86     20.14     32.16     58829
7.64     20.03     32.29     59844
7.42     19.92     32.29     60858
7.09     19.81     32.41     61873
6.86     19.70     32.41     62886
6.64     19.59     32.53     63901
6.31     19.48     32.65     64916
6.08     19.37     32.65     65930
5.86     19.26     32.65     66945
5.64     19.04     32.77     67958
5.41     19.04     33.13     68973
5.19     18.82     32.89     69988
4.85     18.71     32.89     71002
4.62     18.60     32.89     72016
4.40     18.49     33.01     73030
4.17     18.38     33.01     74045
