14.23     11.28     11.10     16.11     15.81     331594
14.12     11.38     10.03     15.14     15.75     333377
13.90     11.48     12.16     14.65     15.63     335160
13.90     11.58     11.10     14.65     15.63     336942
13.79     11.68     11.10     15.14     15.63     338724
13.68     11.88     11.10     14.65     15.63     340507
13.68     12.08     11.10     15.14     15.69     342289
13.57     12.08     11.10     15.14     15.69     344072
13.57     12.28     11.10     15.14     15.75     345854
13.46     12.48     11.10     15.63     15.75     347636
13.57     12.58     12.16     15.14     15.81     349419
13.57     12.78     12.16     15.14     15.88     351202
13.57     12.88     12.16     15.63     15.88     352984
13.68     13.08     12.16     15.14     15.88     354766
13.57     13.18     12.16     15.63     15.94     356549
13.57     13.29     12.16     14.65     15.94     358331
13.57     13.39     12.16     15.14     16.00     360114
13.57     13.39     12.16     14.65     16.00     361896
13.57     13.39     12.16     15.14     16.00     363678
13.68     13.49     11.10     14.65     16.00     365461
13.68     13.49     12.16     14.65     16.00     367244
13.57     13.49     12.16     15.14     16.00     369026
13.57     13.49     12.16     15.14     15.94     370808
13.57     13.49     12.16     15.63     16.00     372591
13.57     13.49     12.16     15.14     15.94     374373
13.57     13.49     12.16     14.65     15.94     376156
13.57     13.49     12.16     15.63     15.88     377938
13.57     13.49     12.16     14.65     15.88     379720
13.46     13.39     12.16     15.14     15.81     381503
13.46     13.29     13.23     15.14     15.75     383286
13.46     12.98     12.16     14.65     15.69     385069
13.35     12.68     12.16     15.14     15.56     386850
13.25     12.28     11.10     14.65     15.38     388633
13.14     11.88     11.10     14.16     15.19     390416
13.03     11.48     11.10     15.14     15.00     392198
12.92     11.18     12.16     14.65     14.81     393980
12.70     10.77     11.10     13.67     14.63     395763
12.48     10.37     10.03     14.16     14.50     397545
12.37     10.06     10.03     14.16     14.31     399328
12.15     9.76     10.03     13.18     14.13     401111
11.93     9.46     10.03     13.67     13.88     402892
11.72     9.15     8.96     12.70     13.75     404675
11.61     8.95     8.96     13.18     13.56     406458
11.50     8.74     8.96     13.67     13.50     408240
11.28     8.64     8.96     13.18     13.38     410022
11.06     8.44     8.96     12.21     13.19     411804
11.06     8.33     8.96     13.18     13.13     413587
10.84     8.23     7.90     11.72     12.88     415370
10.62     8.03     7.90     12.21     12.75     417152
10.51     7.82     7.90     12.70     12.50     418934
10.40     7.72     7.90     12.21     12.44     420716
10.18     7.62     7.90     12.21     12.25     422499
10.07     7.41     7.90     11.72     12.19     424282
10.07     7.31     7.90     11.72     12.13     426063
9.96     7.20     6.83     11.72     12.06     427846
9.74     7.10     6.83     11.23     12.00     429628
9.63     7.00     6.83     11.23     11.94     431411
9.52     6.89     6.83     11.72     11.81     433193
9.41     6.79     6.83     10.74     11.69     434975
9.30     6.69     6.83     11.72     11.69     436758
9.19     6.58     6.83     11.23     11.56     438540
8.97     6.48     5.77     10.25     11.44     440323
8.86     6.37     5.77     10.74     11.31     442104
8.75     6.37     6.83     10.74     11.19     443887
8.53     6.27     5.77     10.74     11.19     445670
8.53     6.27     5.77     11.23     11.13     447452
8.42     6.27     5.77     10.74     11.06     449234
8.42     6.37     5.77     10.25     11.00     451016
8.42     6.37     5.77     10.74     11.00     452799
8.31     6.37     5.77     10.25     11.00     454582
8.20     6.48     5.77     10.74     10.94     456364
8.09     6.58     5.77     10.74     10.94     458146
8.09     6.69     5.77     10.25     10.88     459928
8.09     6.69     5.77     10.74     10.88     461711
7.98     6.79     5.77     10.74     10.88     463493
8.09     6.89     5.77     10.25     10.94     465275
7.98     7.00     6.83     10.25     10.94     467058
7.98     7.10     5.77     10.25     10.94     468840
7.86     7.20     5.77     10.25     11.00     470623
7.86     7.31     5.77     10.25     11.00     472404
7.86     7.31     5.77     9.77     11.00     474187
7.86     7.31     5.77     10.25     11.00     475969
7.75     7.41     5.77     9.77     10.94     477752
7.75     7.41     5.77     10.25     10.94     479535
7.75     7.41     5.77     10.25     10.88     481316
7.75     7.41     6.83     10.25     10.88     483099
7.75     7.41     5.77     10.25     10.81     484881
7.75     7.41     6.83     9.77     10.81     486664
7.75     7.41     6.83     9.77     10.81     488445
7.75     7.41     5.77     9.77     10.81     490228
7.75     7.41     6.83     9.77     10.75     492011
7.75     7.31     6.83     10.25     10.69     493793
7.75     7.31     6.83     10.25     10.63     495576
7.75     7.31     6.83     9.77     10.63     497357
7.75     7.31     5.77     10.25     10.56     499140
7.64     7.20     5.77     10.25     10.50     500922
7.64     7.20     5.77     10.25     10.50     502705
7.75     7.20     5.77     9.28     10.50     504487
7.64     7.20     5.77     10.25     10.44     506269
7.53     7.00     5.77     9.77     10.38     508052
7.53     6.79     5.77     9.28     10.25     509834
7.42     6.48     5.77     9.28     10.13     511617
7.31     6.27     5.77     9.28     10.00     513398
7.31     5.96     5.77     10.25     9.88     515181
7.09     5.75     5.77     9.28     9.69     516963
6.98     5.44     4.70     9.28     9.63     518746
6.75     5.23     4.70     8.79     9.50     520527
6.64     5.02     4.70     8.79     9.31     522310
6.42     4.80     4.70     8.30     9.13     524092
6.31     4.59     4.70     8.79     8.94     525875
6.20     4.38     4.70     7.81     8.81     527656
6.08     4.28     3.63     8.30     8.69     529439
5.97     4.17     3.63     8.30     8.63     531221
5.75     3.96     3.63     8.30     8.44     533004
5.64     3.85     3.63     8.30     8.31     534786
5.64     3.64     3.63     7.81     8.19     536568
5.52     3.53     2.57     7.32     8.13     538350
5.41     3.42     3.63     7.81     8.00     540133
5.41     3.21     3.63     7.81     7.94     541915
5.19     3.10     2.57     6.84     7.88     543697
5.19     3.00     2.57     7.32     7.75     545479
5.07     3.00     2.57     7.32     7.69     547262
4.85     2.78     2.57     7.32     7.56     549044
4.74     2.78     2.57     6.84     7.44     550827
4.62     2.57     2.57     6.84     7.44     552608
4.51     2.57     1.51     6.84     7.31     554391
4.51     2.46     2.57     7.32     7.25     556173
4.40     2.35     2.57     6.84     7.13     557956
4.28     2.24     1.51     6.35     7.00     559737
4.17     2.24     2.57     6.84     6.88     561520
4.06     2.13     1.51     6.35     6.81     563302
3.94     2.02     1.51     6.35     6.81     565085
3.83     1.91     2.57     6.35     6.69     566866
3.72     1.91     1.51     6.84     6.69     568649
3.60     1.81     1.51     6.35     6.63     570431
3.49     1.81     2.57     6.35     6.56     572214
3.37     1.70     1.51     6.35     6.50     573996
3.37     1.81     1.51     5.86     6.44     575777
3.26     1.81     0.44     5.37     6.38     577560
3.15     1.91     1.51     5.86     6.31     579342
3.15     1.91     1.51     5.37     6.25     581125
3.15     1.91     2.57     5.37     6.25     582906
3.15     2.02     1.51     5.86     6.19     584689
3.03     2.13     1.51     5.86     6.19     586471
3.03     2.13     1.51     5.86     6.19     588254
2.92     2.24     1.51     5.37     6.19     590035
2.92     2.24     1.51     5.86     6.19     591818
2.92     2.35     1.51     5.86     6.19     593600
2.92     2.35     1.51     5.37     6.19     595383
2.92     2.35     1.51     5.86     6.19     597165
2.92     2.24     1.51     5.37     6.13     598947
2.80     2.13     1.51     5.37     6.00     600729
2.69     1.91     0.44     4.88     5.88     602512
2.69     1.81     1.51     5.37     5.75     604294
2.57     1.59     0.44     5.37     5.69     606076
2.57     1.37     0.44     4.88     5.56     607858
2.46     1.15     1.51     4.88     5.44     609641
2.46     0.93     0.44     4.88     5.31     611423
2.34     0.82     0.44     4.88     5.19     613204
2.23     0.82     0.44     4.88     5.13     614987
2.11     0.60     0.44     4.88     5.00     616769
2.00     0.49     0.44     4.39     4.94     618552
1.88     0.26     0.44     4.39     4.88     620334
1.88     0.26     -0.62     3.91     4.81     622116
1.77     0.04     0.44     3.91     4.75     623898
1.65     -0.07     -0.62     3.91     4.69     625681
1.65     -0.18     -0.62     3.91     4.56     627463
1.42     -0.29     -0.62     3.91     4.44     629245
1.42     -0.29     -0.62     3.91     4.31     631027
1.30     -0.41     -0.62     3.91     4.25     632810
1.19     -0.41     -0.62     3.91     4.13     634592
1.07     -0.52     -0.62     3.91     4.19     636375
0.95     -0.63     -0.62     3.42     4.06     638156
0.95     -0.63     -1.69     3.42     4.06     639938
0.84     -0.75     -0.62     3.42     3.94     641721
0.72     -0.86     -0.62     2.93     3.88     643503
0.60     -0.86     -1.69     2.93     3.75     645285
0.49     -1.08     -1.69     3.42     3.63     647067
0.49     -1.08     -1.69     2.93     3.56     648850
0.37     -1.08     -1.69     2.93     3.44     650632
0.25     -1.20     -1.69     2.93     3.38     652414
0.25     -1.20     -1.69     2.93     3.31     654196
0.25     -1.31     -1.69     2.93     3.25     655979
0.13     -1.31     -1.69     2.93     3.19     657761
0.02     -1.54     -1.69     2.44     3.13     659544
-0.10     -1.43     -1.69     2.44     3.06     661325
-0.34     -1.54     -1.69     2.44     3.06     663108
-0.34     -1.65     -2.75     2.44     3.00     664890
-0.46     -1.77     -2.75     1.95     2.94     666673
-0.57     -1.88     -2.75     2.44     2.81     668454
-0.57     -2.00     -2.75     1.95     2.69     670237
-0.69     -2.00     -2.75     1.95     2.56     672019
-0.69     -2.00     -2.75     1.95     2.50     673801
-0.81     -2.11     -2.75     1.95     2.38     675584
-0.93     -2.11     -2.75     1.46     2.31     677365
-0.93     -2.23     -2.75     1.95     2.25     679148
-1.05     -2.23     -2.75     1.46     2.19     680930
-1.05     -2.35     -2.75     1.46     2.13     682713
-1.17     -2.46     -2.75     1.46     2.13     684494
-1.29     -2.58     -2.75     1.95     2.00     686277
-1.29     -2.58     -2.75     1.46     1.94     688059
-1.29     -2.58     -2.75     1.46     1.88     689842
-1.41     -2.69     -2.75     0.98     1.81     691623
-1.53     -2.69     -2.75     0.98     1.75     693406
-1.65     -2.69     -2.75     1.46     1.69     695188
-1.65     -2.81     -2.75     1.46     1.63     696971
-1.65     -2.69     -3.81     1.46     1.56     698753
-1.77     -2.69     -3.81     1.46     1.56     700535
-1.77     -2.69     -2.75     1.46     1.50     702317
-1.77     -2.69     -2.75     0.98     1.50     704100
-1.77     -2.58     -2.75     0.98     1.44     705882
-1.89     -2.46     -3.81     0.98     1.37     707664
-1.89     -2.46     -2.75     0.98     1.37     709446
-1.89     -2.46     -3.81     0.98     1.44     711229
-1.89     -2.46     -2.75     0.49     1.37     713011
-2.01     -2.35     -2.75     0.98     1.31     714793
-2.01     -2.46     -2.75     0.98     1.37     716575
-2.01     -2.46     -2.75     0.00     1.31     718358
-2.01     -2.58     -3.81     0.98     1.25     720140
-2.13     -2.69     -2.75     0.49     1.19     721922
-2.13     -2.81     -2.75     0.49     1.19     723704
-2.25     -2.93     -3.81     0.49     1.12     725486
-2.37     -3.04     -3.81     0.49     1.00     727269
-2.37     -3.16     -3.81     0.00     0.94     729051
-2.49     -3.28     -3.81     0.49     0.81     730833
-2.61     -3.40     -3.81     0.00     0.75     732615
-2.61     -3.52     -3.81     0.00     0.63     734398
-2.86     -3.63     -4.88     0.00     0.56     736180
-2.86     -3.75     -4.88     0.00     0.44     737963
-2.98     -3.87     -4.88     0.00     0.37     739744
-2.98     -3.99     -4.88     0.00     0.31     741527
-3.10     -3.99     -4.88     0.00     0.19     743309
-3.10     -4.11     -3.81     0.00     0.19     745091
-3.22     -4.23     -4.88     0.00     0.19     746873
-3.34     -4.35     -4.88     0.00     0.00     748655
-3.34     -4.47     -4.88     0.00     -0.06     750438
-3.34     -4.47     -4.88     0.00     -0.12     752220
-3.59     -4.47     -4.88     0.00     -0.19     754002
-3.71     -4.71     -4.88     0.00     -0.31     755784
-3.71     -4.71     -4.88     0.00     -0.37     757566
-3.84     -4.83     -5.94     0.00     -0.50     759349
-3.84     -4.83     -4.88     0.00     -0.56     761131
-3.96     -4.83     -4.88     0.00     -0.63     762913
-3.96     -4.95     -5.94     0.00     -0.69     764695
-4.08     -4.95     -5.94     0.00     -0.75     766478
-4.08     -4.95     -5.94     0.00     -0.81     768260
-4.08     -5.07     -5.94     0.00     -0.88     770042
-4.21     -5.19     -5.94     0.00     -1.00     771824
-4.33     -5.19     -5.94     0.00     -1.00     773606
-4.46     -5.19     -5.94     0.00     -1.00     775389
-4.46     -5.32     -7.00     0.00     -1.12     777170
-4.58     -5.32     -5.94     0.00     -1.25     778953
-4.58     -5.32     -5.94     0.00     -1.25     780735
-4.71     -5.44     -5.94     0.00     -1.37     782518
-4.71     -5.56     -5.94     0.00     -1.44     784300
-4.83     -5.56     -5.94     0.00     -1.44     786082
-4.83     -5.68     -5.94     0.00     -1.56     787864
-4.96     -5.81     -5.94     0.00     -1.63     789647
-5.08     -5.93     -7.00     0.00     -1.69     791429
-5.21     -5.93     -7.00     0.00     -1.81     793211
-5.21     -5.93     -7.00     0.00     -1.88     794993
-5.21     -5.93     -7.00     0.00     -2.00     796776
-5.33     -6.05     -7.00     0.00     -2.06     798558
-5.46     -6.18     -7.00     0.00     -2.13     800339
-5.46     -6.18     -7.00     0.00     -2.13     802122
-5.59     -6.30     -7.00     0.00     -2.19     803904
-5.59     -6.30     -7.00     0.00     -2.19     805687
-5.71     -6.43     -7.00     0.00     -2.25     807469
-5.71     -6.30     -7.00     0.00     -2.38     809251
-5.84     -6.43     -7.00     0.00     -2.38     811033
-5.84     -6.55     -8.06     0.00     -2.44     812816
-5.84     -6.55     -7.00     0.00     -2.44     814598
-5.97     -6.68     -8.06     0.00     -2.56     816380
-5.97     -6.80     -7.00     0.00     -2.69     818162
-6.09     -6.80     -8.06     0.00     -2.69     819945
-6.09     -6.80     -8.06     0.00     -2.75     821727
-6.22     -6.80     -8.06     0.00     -2.81     823508
-6.22     -6.80     -8.06     0.00     -3.00     825291
-6.35     -6.93     -8.06     0.00     -2.94     827073
-6.35     -6.93     -8.06     0.00     -3.00     828856
-6.48     -7.05     -8.06     0.00     -3.13     830638
-6.61     -7.05     -8.06     0.00     -3.13     832420
-6.61     -7.18     -8.06     0.00     -3.25     834202
-6.74     -7.18     -8.06     0.00     -3.38     835985
-6.61     -7.18     -8.06     0.00     -3.44     837767
-6.86     -7.31     -8.06     0.00     -3.50     839549
-6.74     -7.44     -9.13     0.00     -3.50     841331
-6.86     -7.44     -8.06     0.00     -3.63     843114
-6.99     -7.44     -8.06     0.00     -3.69     844896
-6.99     -7.44     -9.13     0.00     -3.69     846679
-7.12     -7.56     -8.06     0.00     -3.75     848460
-7.12     -7.56     -9.13     0.00     -3.75     850242
-7.25     -7.56     -8.06     0.00     -3.75     852025
-7.12     -7.56     -8.06     0.00     -3.81     853807
-7.25     -7.56     -8.06     0.00     -3.81     855589
-7.25     -7.56     -8.06     0.00     -3.88     857371
-7.38     -7.44     -8.06     0.00     -3.88     859154
-7.38     -7.44     -8.06     0.00     -3.88     860936
-7.51     -7.56     -9.13     0.00     -3.88     862718
-7.51     -7.56     -9.13     0.00     -3.94     864500
-7.64     -7.69     -9.13     0.00     -4.00     866283
-7.64     -7.69     -9.13     0.00     -4.06     868065
-7.78     -7.82     -9.13     0.00     -4.13     869848
-7.64     -7.82     -9.13     0.00     -4.25     871629
-7.91     -7.95     -9.13     0.00     -4.31     873412
-7.91     -7.95     -9.13     0.00     -4.38     875194
-7.91     -8.21     -9.13     0.00     -4.50     876977
-8.04     -8.21     -9.13     0.00     -4.50     878758
-8.04     -8.34     -10.19     0.00     -4.63     880541
-8.04     -8.47     -9.13     0.00     -4.75     882323
-8.04     -8.47     -9.13     0.00     -4.75     884106
-8.17     -8.47     -9.13     0.00     -4.88     885888
-8.17     -8.60     -9.13     0.00     -5.00     887669
-8.30     -8.60     -9.13     0.00     -5.06     889452
-8.30     -8.60     -9.13     0.00     -5.13     891234
-8.43     -8.86     -10.19     0.00     -5.19     893017
-8.43     -8.73     -10.19     0.00     -5.25     894798
-8.57     -8.86     -10.19     0.00     -5.25     896581
-8.57     -8.86     -10.19     0.00     -5.25     898363
-8.70     -8.99     -10.19     0.00     -5.31     900146
-8.70     -8.99     -9.13     0.00     -5.38     901928
-8.83     -8.99     -10.19     0.00     -5.44     903710
-8.83     -9.12     -9.13     0.00     -5.50     905493
-8.97     -9.26     -10.19     0.00     -5.56     907275
-8.97     -9.26     -10.19     0.00     -5.56     909058
-8.97     -9.26     -10.19     0.00     -5.63     910839
-9.10     -9.39     -10.19     0.00     -5.69     912622
-9.10     -9.39     -9.13     0.00     -5.69     914404
-9.24     -9.52     -10.19     0.00     -5.75     916187
-9.24     -9.65     -10.19     0.00     -5.88     917968
-9.37     -9.65     -11.25     0.00     -5.88     919751
-9.51     -9.65     -10.19     0.00     -5.88     921533
-9.51     -9.79     -10.19     0.00     -6.00     923316
