22.14     24.04     23.00     0
22.25     24.04     23.00     0
22.14     24.04     23.00     502
22.14     24.04     23.00     1005
22.14     24.04     23.00     1507
22.14     24.04     23.00     2010
22.14     24.15     23.00     2512
22.14     24.15     23.00     3015
22.14     24.38     23.00     3518
22.03     24.49     23.00     4021
22.03     24.72     23.00     4524
21.92     24.94     22.94     5026
21.80     25.06     22.94     5529
21.80     25.28     22.87     6031
21.69     25.62     22.87     6534
21.58     25.74     22.81     7036
21.47     26.08     22.69     7539
21.36     26.19     22.62     8042
21.25     26.42     22.56     8545
21.14     26.65     22.50     9048
21.03     26.88     22.37     9550
20.81     27.00     22.25     10053
20.70     27.23     22.12     10556
20.59     27.46     22.06     11059
20.47     27.57     21.94     11561
20.25     27.80     21.81     12063
20.14     28.03     21.69     12566
20.03     28.15     21.50     13069
19.81     28.27     21.37     13572
19.70     28.38     21.25     14074
19.59     28.50     21.12     14577
19.48     28.61     21.00     15080
19.26     28.73     20.81     15583
19.15     28.85     20.69     16086
19.04     28.96     20.50     16588
18.82     29.08     20.37     17091
18.71     29.20     20.25     17594
18.49     29.31     20.12     18097
18.38     29.43     19.87     18599
18.27     29.43     19.69     19102
18.05     29.55     19.56     19605
17.94     29.67     19.44     20107
17.73     29.78     19.25     20610
17.62     29.78     19.06     21112
17.51     29.90     18.87     21615
17.29     30.02     18.69     22118
17.18     30.02     18.56     22621
17.07     30.14     18.37     23123
16.85     30.14     18.25     23626
16.74     30.14     18.00     24129
16.63     30.26     17.87     24632
16.41     30.37     17.69     25135
16.30     30.37     17.50     25637
16.08     30.49     17.37     26140
15.98     30.49     17.12     26643
15.87     30.61     16.94     27146
15.65     30.61     16.75     27649
15.54     30.73     16.62     28150
15.43     30.73     16.44     28653
15.21     30.73     16.31     29156
15.10     30.85     16.06     29659
14.99     30.97     15.88     30161
14.77     30.97     15.75     30664
14.66     31.09     15.56     31167
14.45     31.09     15.44     31670
14.45     31.21     15.19     32173
14.23     31.21     15.00     32675
14.12     31.21     14.88     33178
13.90     31.21     14.69     33681
13.79     31.33     14.56     34184
13.68     31.33     14.38     34686
13.46     31.33     14.13     35189
13.35     31.33     14.00     35692
13.25     31.44     13.81     36194
13.14     31.44     13.69     36697
12.92     31.56     13.50     37199
12.81     31.56     13.31     37702
12.70     31.56     13.13     38205
12.59     31.56     13.00     38708
12.37     31.68     12.81     39211
12.26     31.56     12.69     39713
12.15     31.68     12.56     40216
12.04     31.80     12.25     40719
11.93     31.80     12.13     41222
11.72     31.80     12.00     41724
11.61     31.80     11.81     42227
11.50     31.92     11.69     42730
11.39     31.92     11.44     43233
11.17     31.92     11.31     43736
11.17     31.92     11.13     44237
10.95     32.04     11.00     44740
10.84     32.04     10.88     45243
10.73     32.04     10.75     45746
10.62     32.16     10.50     46248
10.51     32.16     10.38     46751
10.40     32.16     10.19     47254
10.18     32.16     10.06     47757
10.07     32.16     9.94     48260
9.96     32.29     9.69     48762
9.85     32.29     9.56     49265
9.74     32.29     9.44     49767
9.63     32.29     9.25     50270
9.52     32.29     9.13     50772
9.41     32.29     9.00     51275
9.30     32.41     8.75     51778
9.19     32.41     8.63     52281
9.08     32.41     8.50     52784
8.97     32.41     8.38     53285
8.75     32.53     8.25     53788
8.75     32.53     8.06     54291
8.53     32.53     7.94     54794
8.42     32.65     7.75     55297
8.31     32.53     7.63     55799
8.31     32.65     7.50     56302
8.09     32.65     7.38     56805
8.09     32.65     7.19     57307
7.86     32.65     7.06     57809
7.75     32.65     6.94     58312
7.64     32.65     6.81     58815
7.53     32.77     6.69     59318
7.42     32.77     6.50     59821
7.31     32.77     6.31     60323
7.20     32.77     6.25     60826
7.09     32.77     6.13     61328
6.98     32.77     6.00     61831
6.86     32.77     5.88     62333
6.86     32.89     5.69     62836
6.75     32.89     5.56     63339
6.64     32.89     5.44     63842
6.53     32.89     5.31     64345
6.42     32.89     5.19     64847
6.31     32.89     5.00     65349
6.20     32.89     4.94     65852
6.08     32.89     4.75     66355
5.97     33.01     4.63     66857
5.86     33.01     4.56     67360
5.75     33.01     4.44     67863
5.64     33.13     4.25     68366
5.52     33.13     4.19     68869
5.52     33.13     4.06     69370
5.41     33.13     3.94     69873
5.30     33.13     3.81     70376
5.19     33.13     3.69     70879
5.07     33.13     3.56     71382
4.96     33.13     3.44     71884
4.85     33.26     3.31     72387
4.85     33.26     3.25     72889
4.74     33.26     3.13     73392
4.62     33.26     2.94     73894
4.51     33.26     2.81     74397
4.40     33.26     2.75     74900
4.40     33.26     2.63     75403
4.28     33.38     2.50     75906
4.17     33.38     2.38     76408
4.06     33.38     2.25     76910
