-3.34     34.48     126248
-3.47     34.61     127250
-3.47     34.61     128252
-3.59     34.61     129254
-3.71     34.48     130256
-3.71     34.48     131258
-3.71     34.48     132260
-3.84     34.36     133262
-3.84     34.36     134264
-3.84     34.24     135266
-3.84     34.24     136268
-3.96     34.11     137270
-3.96     33.87     138272
-3.96     33.87     139274
-3.96     33.74     140276
-3.96     33.74     141278
-3.96     33.62     142280
-3.96     33.50     143282
-3.84     33.38     144284
-3.84     33.38     145286
-3.71     33.26     146288
-3.71     33.26     147291
-3.71     33.13     148292
-3.71     33.13     149295
-3.84     33.13     150296
-3.71     33.13     151299
-3.84     33.13     152300
-3.71     33.13     153303
-3.71     33.13     154304
-3.84     33.13     155307
-3.84     33.13     156308
-3.71     33.13     157310
-3.71     33.13     158312
-3.71     33.13     159314
-3.71     33.13     160316
-3.71     33.13     161318
-3.71     33.13     162320
-3.71     33.13     163322
-3.71     33.13     164324
-3.71     33.26     165326
-3.71     33.13     166328
-3.71     33.13     167330
-3.84     33.13     168333
-3.84     33.13     169334
-3.84     33.13     170337
-3.84     33.13     171338
-3.84     33.13     172341
-3.84     33.13     173342
-3.71     33.13     174345
-3.84     33.13     175346
-3.84     33.01     176349
-3.84     33.01     177350
-3.71     33.13     178353
-3.84     33.01     179354
-3.84     33.01     180357
-3.84     33.01     181358
-3.71     33.01     182361
-3.71     33.01     183362
-3.71     33.01     184365
-3.71     33.01     185366
-3.71     33.01     186369
-3.71     33.01     187370
-3.71     33.01     188372
-3.71     33.01     189374
-3.71     33.01     190376
-3.71     33.13     191379
-3.71     33.13     192380
-3.84     33.13     193383
-3.84     33.13     194384
-3.84     33.13     195387
-3.84     33.13     196388
-3.84     33.13     197391
-3.71     33.13     198392
-3.71     33.01     199395
-3.96     33.01     200396
-3.84     33.01     201399
-3.84     33.01     202400
-3.84     33.01     203403
-3.84     33.01     204404
-3.71     33.01     205407
-3.71     32.89     206408
-3.71     32.89     207411
-3.71     32.89     208412
-3.71     32.89     209415
-3.59     32.89     210416
-3.71     33.01     211419
-3.71     33.01     212420
-3.71     33.01     213423
-3.71     33.01     214425
-3.84     33.01     215427
-3.71     33.13     216429
-3.71     33.13     217431
-3.71     33.13     218433
-3.71     33.13     219435
-3.71     33.13     220437
-3.71     33.13     221438
-3.71     33.13     222441
-3.84     33.13     223442
-3.84     33.13     224445
-3.84     33.13     225446
-3.84     33.13     226449
-3.84     33.01     227450
-3.84     33.01     228453
-3.84     32.89     229454
-3.84     32.89     230457
-3.84     32.89     231458
-3.84     32.89     232461
-3.84     32.77     233462
-3.84     32.89     234465
-3.71     32.89     235467
-3.71     32.77     236469
-3.84     32.77     237471
-3.71     32.77     238473
-3.71     32.77     239475
-3.71     32.77     240477
-3.71     32.77     241479
-3.71     32.77     242481
-3.71     32.89     243483
-3.71     32.89     244485
-3.71     32.89     245487
-3.71     32.89     246489
-3.71     32.89     247491
-3.84     32.89     248493
-3.84     32.89     249495
-3.71     33.01     250497
-3.71     33.01     251499
-3.71     32.89     252500
-3.71     33.01     253503
-3.71     33.01     254504
-3.84     33.01     255507
-3.84     33.01     256508
-3.71     33.01     257511
-3.84     33.01     258513
-3.84     32.89     259515
-3.84     32.89     260517
-3.84     32.89     261519
-3.84     32.89     262521
-3.84     32.89     263523
-3.84     32.77     264525
-3.84     32.77     265527
-3.71     32.77     266529
-3.71     32.77     267531
-3.71     32.65     268533
-3.59     32.77     269535
-3.71     32.77     270537
-3.71     32.77     271539
-3.71     32.77     272541
-3.71     32.89     273543
-3.71     32.89     274545
-3.71     32.89     275547
-3.71     32.89     276549
-3.71     32.89     277551
-3.71     32.89     278553
-3.84     32.89     279555
-3.71     32.89     280557
-3.84     32.89     281560
-3.84     32.89     282561
-3.84     32.89     283564
-3.84     32.89     284565
-3.84     32.89     285568
-3.84     32.89     286569
-3.84     32.89     287571
-3.84     32.89     288573
-3.84     32.77     289575
-3.84     32.77     290577
-3.71     32.77     291579
-3.84     32.77     292581
-3.84     32.77     293583
-3.71     32.77     294585
-3.71     32.65     295587
-3.71     32.77     296589
-3.71     32.77     297591
-3.71     32.77     298593
-3.71     32.89     299595
-3.71     32.89     300597
-3.71     32.89     301599
-3.71     33.01     302601
-3.71     33.01     303603
-3.71     33.01     304606
-3.71     33.01     305607
-3.84     33.01     306610
-3.71     33.01     307611
-3.84     32.89     308614
-3.84     32.89     309615
-3.84     32.89     310618
-3.84     32.89     311619
-3.84     32.89     312622
-3.71     32.89     313623
-3.84     32.89     314626
-3.71     32.77     315627
-3.84     32.77     316630
-3.71     32.77     317631
-3.84     32.77     318633
-3.84     32.77     319635
-3.84     32.77     320637
-3.71     32.77     321639
-3.71     32.77     322641
-3.71     32.77     323643
-3.71     32.77     324645
-3.71     32.77     325648
-3.84     32.77     326649
-3.84     32.89     327652
-3.84     32.89     328653
-3.71     32.89     329656
-3.71     32.89     330657
-3.71     32.89     331660
-3.84     32.89     332661
-3.84     32.89     333664
-3.84     32.89     334665
-3.71     33.01     335668
-3.84     32.89     336669
-3.84     32.89     337672
-3.71     32.89     338673
-3.84     32.89     339676
-3.84     32.89     340677
-3.71     32.89     341680
-3.84     32.89     342681

